 -6.1088464e+003  4.7497925e+002 -4.3963066e-001  1.8514512e+000  2.4508920e-002 -1.2770694e-003  2.4579625e-002  1.7066667e+002
 -6.1145033e+003  4.9509618e+002 -4.1192833e-001  1.9501311e+000  4.2436934e-002 -3.2051400e-003  4.2595235e-002  1.8133333e+002
 -6.1198446e+003  5.1625548e+002 -3.8120143e-001  2.0480354e+000  1.3410962e-001 -1.3275231e-002  1.3480248e-001  1.9200000e+002
 -6.1242784e+003  5.3838008e+002 -2.4256747e-001  2.1315315e+000  2.9684048e+001 -3.6374413e+000  2.9906119e+001  2.0266667e+002
 -6.1266592e+003  5.6128052e+002  2.8987972e-003  2.1938978e+000  2.9652400e+001 -4.3341280e+000  2.9967511e+001  2.1333333e+002
 -6.1263918e+003  5.8477795e+002  2.4941593e-001  2.2448760e+000  2.9555916e+001 -5.0218575e+000  2.9979550e+001  2.2400000e+002
 -6.1235023e+003  6.0875439e+002  4.9637062e-001  2.2845606e+000  2.9436879e+001 -5.7049513e+000  2.9984638e+001  2.3466667e+002
 -6.1179732e+003  6.3308860e+002  7.4331270e-001  2.3130274e+000  2.9300039e+001 -6.3835684e+000  2.9987405e+001  2.4533333e+002
 -6.1098068e+003  6.5766149e+002  9.8982410e-001  2.3303627e+000  2.9146802e+001 -7.0575017e+000  2.9989109e+001  2.5600000e+002
 -6.0990097e+003  6.8235493e+002  1.2354965e+000  2.3366633e+000  2.8977811e+001 -7.7264641e+000  2.9990232e+001  2.6666667e+002
 -6.0855927e+003  7.0705191e+002  1.4799325e+000  2.3320345e+000  2.8793458e+001 -8.3901458e+000  2.9990999e+001  2.7733333e+002
 -6.0695712e+003  7.3163658e+002  1.7227354e+000  2.3165939e+000  2.8594035e+001 -9.0482305e+000  2.9991525e+001  2.8800000e+002
 -6.0509645e+003  7.5599437e+002  1.9635256e+000  2.2904641e+000  2.8379791e+001 -9.7004023e+000  2.9991875e+001  2.9866667e+002
 -6.0297959e+003  7.8001211e+002  2.2019207e+000  2.2537804e+000  2.8150954e+001 -1.0346348e+001  2.9992088e+001  3.0933333e+002
 -6.0060928e+003  8.0357808e+002  2.4375569e+000  2.2066837e+000  2.7907741e+001 -1.0985757e+001  2.9992184e+001  3.2000000e+002
 -5.9798865e+003  8.2658214e+002  2.6700731e+000  2.1493238e+000  2.7650365e+001 -1.1618325e+001  2.9992173e+001  3.3066667e+002
 -5.9512121e+003  8.4891578e+002  2.8991142e+000  2.0818598e+000  2.7379038e+001 -1.2243749e+001  2.9992054e+001  3.4133333e+002
 -5.9201083e+003  8.7047221e+002  3.1243381e+000  2.0044563e+000  2.7093966e+001 -1.2861730e+001  2.9991821e+001  3.5200000e+002
 -5.8866176e+003  8.9114647e+002  3.3454094e+000  1.9172867e+000  2.6795356e+001 -1.3471971e+001  2.9991455e+001  3.6266667e+002
 -5.8507860e+003  9.1083546e+002  3.5620007e+000  1.8205309e+000  2.6483405e+001 -1.4074173e+001  2.9990921e+001  3.7333333e+002
 -5.8126628e+003  9.2943805e+002  3.7737960e+000  1.7143751e+000  2.6158299e+001 -1.4668031e+001  2.9990164e+001  3.8400000e+002
 -5.7723007e+003  9.4685511e+002  3.9804865e+000  1.5990131e+000  2.5820192e+001 -1.5253219e+001  2.9989085e+001  3.9466667e+002
 -5.7297558e+003  9.6298964e+002  4.1817753e+000  1.4746424e+000  2.5469182e+001 -1.5829369e+001  2.9987504e+001  4.0533333e+002
 -5.6850871e+003  9.7774679e+002  4.3773660e+000  1.3414734e+000  2.5105225e+001 -1.6396008e+001  2.9985056e+001  4.1600000e+002
 -5.6383569e+003  9.9103396e+002  4.5669773e+000  1.1997185e+000  2.4727897e+001 -1.6952364e+001  2.9980890e+001  4.2666667e+002
 -5.5896304e+003  1.0027609e+003  4.7503230e+000  1.0496063e+000  2.4335435e+001 -1.7496614e+001  2.9972440e+001  4.3733333e+002
 -5.5389761e+003  1.0128401e+003  4.9270900e+000  8.9140133e-001  2.3918027e+001 -1.8020587e+001  2.9946883e+001  4.4800000e+002
 -5.4866873e+003  1.0213614e+003  5.0556510e+000  7.5841263e-001  1.1837082e+001 -9.3395041e+000  1.5077930e+001  4.5866667e+002
 -5.4334883e+003  1.0287900e+003  5.0968079e+000  6.8761555e-001  5.6229441e-002 -4.6432250e-002  7.2959882e-002  4.6933333e+002
 -5.3800735e+003  1.0356363e+003  5.0949568e+000  6.5003359e-001  2.6902269e-002 -2.3239827e-002  3.5587577e-002  4.8000000e+002
 -5.3266757e+003  1.0420810e+003  5.0922827e+000  6.1284546e-001  1.7099489e-002 -1.5447387e-002  2.3081072e-002  4.9066667e+002
 -5.2733030e+003  1.0481282e+003  5.0888867e+000  5.7599718e-001  1.2219902e-002 -1.1541122e-002  1.6845777e-002  5.0133333e+002
 -5.2199628e+003  1.0537816e+003  5.0848087e+000  5.3948062e-001  9.3145343e-003 -9.1953739e-003  1.3126112e-002  5.1200000e+002
 -5.1666623e+003  1.0590449e+003  5.0800712e+000  5.0330040e-001  7.3963228e-003 -7.6314948e-003  1.0664951e-002  5.2266667e+002
 -5.1134084e+003  1.0639219e+003  5.0746931e+000  4.6746334e-001  6.0413612e-003 -6.5149209e-003  8.9223422e-003  5.3333333e+002
 -5.0602078e+003  1.0684163e+003  5.0686927e+000  4.3197664e-001  5.0374997e-003 -5.6780926e-003  7.6280136e-003  5.4400000e+002
 -5.0070670e+003  1.0725321e+003  5.0620862e+000  3.9684784e-001  4.2668626e-003 -5.0278159e-003  6.6317590e-003  5.5466667e+002
 -4.9539925e+003  1.0762732e+003  5.0548856e+000  3.6208787e-001  3.6587604e-003 -4.5081305e-003  5.8434731e-003  5.6533333e+002
 -4.9009904e+003  1.0796438e+003  5.0471078e+000  3.2770318e-001  3.1682567e-003 -4.0834060e-003  5.2058551e-003  5.7600000e+002
 -4.8480668e+003  1.0826479e+003  5.0387685e+000  2.9370007e-001  2.7654403e-003 -3.7298804e-003  4.6807469e-003  5.8666667e+002
 -4.7952276e+003  1.0852899e+003  5.0298806e+000  2.6008820e-001  2.4296451e-003 -3.4310995e-003  4.2417704e-003  5.9733333e+002
 -4.7424786e+003  1.0875740e+003  5.0204575e+000  2.2687508e-001  2.1461457e-003 -3.1753095e-003  3.8701189e-003  6.0800000e+002
 -4.6898255e+003  1.0895047e+003  5.0105145e+000  1.9406620e-001  1.9041738e-003 -2.9538909e-003  3.5520309e-003  6.1866667e+002
 -4.6372736e+003  1.0910864e+003  5.0000657e+000  1.6166862e-001  1.6956794e-003 -2.7603799e-003  3.2772108e-003  6.2933333e+002
 -4.5848284e+003  1.0923235e+003  4.9891261e+000  1.2968650e-001  1.5145284e-003 -2.5898345e-003  3.0378077e-003  6.4000000e+002
 -4.5324950e+003  1.0932208e+003  4.9777081e+000  9.8126863e-002  1.3559684e-003 -2.4384120e-003  2.8277337e-003  6.5066667e+002
 -4.4802784e+003  1.0937828e+003  4.9658287e+000  6.6991525e-002  1.2162634e-003 -2.3030796e-003  2.6421986e-003  6.6133333e+002
 -4.4281835e+003  1.0940142e+003  4.9534997e+000  3.6288401e-002  1.0924377e-003 -2.1814121e-003  2.4773841e-003  6.7200000e+002
 -4.3762150e+003  1.0939196e+003  4.9407347e+000  6.0224467e-003  9.8209398e-004 -2.0714471e-003  2.3302107e-003  6.8266667e+002
 -4.3243776e+003  1.0935039e+003  4.9275489e+000 -2.3806260e-002  8.8328062e-004 -1.9715797e-003  2.1981690e-003  6.9333333e+002
 -4.2726756e+003  1.0927719e+003  4.9139554e+000 -5.3193614e-002  7.9439368e-004 -1.8804850e-003  2.0791945e-003  7.0400000e+002
 -4.2211134e+003  1.0917284e+003  4.8999663e+000 -8.2134195e-002  7.1410377e-004 -1.7970593e-003  1.9715748e-003  7.1466667e+002
 -4.1696952e+003  1.0903782e+003  4.8855975e+000 -1.1062820e-001  6.4130039e-004 -1.7203764e-003  1.8738776e-003  7.2533333e+002
 -4.1184248e+003  1.0887262e+003  4.8708615e+000 -1.3867364e-001  5.7504929e-004 -1.6496527e-003  1.7848971e-003  7.3600000e+002
 -4.0673064e+003  1.0867772e+003  4.8557707e+000 -1.6626829e-001  5.1455926e-004 -1.5842215e-003  1.7036108e-003  7.4666667e+002
 -4.0163434e+003  1.0845362e+003  4.8403392e+000 -1.9340898e-001  4.5915616e-004 -1.5235115e-003  1.6291471e-003  7.5733333e+002
 -3.9655397e+003  1.0820082e+003  4.8245790e+000 -2.2009632e-001  4.0826234e-004 -1.4670307e-003  1.5607582e-003  7.6800000e+002
 -3.9148985e+003  1.0791979e+003  4.8085045e+000 -2.4633219e-001  3.6138026e-004 -1.4143528e-003  1.4977997e-003  7.7866667e+002
 -3.8644234e+003  1.0761104e+003  4.7921248e+000 -2.7210874e-001  3.1807923e-004 -1.3651070e-003  1.4397134e-003  7.8933333e+002
 -3.8141174e+003  1.0727506e+003  4.7754546e+000 -2.9743086e-001  2.7798473e-004 -1.3189690e-003  1.3860137e-003  8.0000000e+002
 -3.7639837e+003  1.0691234e+003  4.7585052e+000 -3.2229725e-001  2.4076969e-004 -1.2756541e-003  1.3362760e-003  8.1066667e+002
 -3.7140253e+003  1.0652337e+003  4.7412911e+000 -3.4671085e-001  2.0614728e-004 -1.2349112e-003  1.2901284e-003  8.2133333e+002
 -3.6642448e+003  1.0610865e+003  4.7238203e+000 -3.7066881e-001  1.7386504e-004 -1.1965180e-003  1.2472432e-003  8.3200000e+002
 -3.6146451e+003  1.0566866e+003  4.7061063e+000 -3.9417304e-001  1.4369988e-004 -1.1602773e-003  1.2073309e-003  8.4266667e+002
 -3.5652287e+003  1.0520390e+003  4.6881612e+000 -4.1722718e-001  1.1545405e-004 -1.1260131e-003  1.1701351e-003  8.5333333e+002
 -3.5159981e+003  1.0471485e+003  4.6699939e+000 -4.3982940e-001  8.8951621e-005 -1.0935682e-003  1.1354279e-003  8.6400000e+002
 -3.4669557e+003  1.0420200e+003  4.6516150e+000 -4.6197846e-001  6.4035617e-005 -1.0628015e-003  1.1030061e-003  8.7466667e+002
 -3.4181036e+003  1.0366584e+003  4.6330396e+000 -4.8368440e-001  4.0565521e-005 -1.0335862e-003  1.0726883e-003  8.8533333e+002
 -3.3694440e+003  1.0310684e+003  4.6142748e+000 -5.0494570e-001  1.8415187e-005 -1.0058080e-003  1.0443117e-003  8.9600000e+002
 -3.3209789e+003  1.0252548e+003  4.5953320e+000 -5.2576689e-001 -2.5289543e-006 -9.7936349e-004  1.0177303e-003  9.0666667e+002
 -3.2727102e+003  1.0192223e+003  4.5762217e+000 -5.4614577e-001 -2.2369439e-005 -9.5415892e-004  9.9281269e-004  9.1733333e+002
 -3.2246397e+003  1.0129758e+003  4.5569522e+000 -5.6608679e-001 -4.1199088e-005 -9.3010916e-004  9.6944046e-004  9.2800000e+002
 -3.1767690e+003  1.0065199e+003  4.5375332e+000 -5.8559357e-001 -5.9102161e-005 -9.0713670e-004  9.4750656e-004  9.3866667e+002
 -3.1290998e+003  9.9985931e+002  4.5179761e+000 -6.0466983e-001 -7.6155340e-005 -8.8517080e-004  9.2691418e-004  9.4933333e+002
 -3.0816336e+003  9.9299860e+002  4.4982891e+000 -6.2331595e-001 -9.2428600e-005 -8.6414680e-004  9.0757558e-004  9.6000000e+002
 -3.0343717e+003  9.8594241e+002  4.4784800e+000 -6.4153647e-001 -1.0798596e-004 -8.4400544e-004  8.8941116e-004  9.7066667e+002
 -2.9873155e+003  9.7869526e+002  4.4585602e+000 -6.5933776e-001 -1.2288615e-004 -8.2469235e-004  8.7234859e-004  9.8133333e+002
 -2.9404661e+003  9.7126171e+002  4.4385370e+000 -6.7671854e-001 -1.3718317e-004 -8.0615752e-004  8.5632211e-004  9.9200000e+002
 -2.8938246e+003  9.6364624e+002  4.4184181e+000 -6.9368453e-001 -1.5092685e-004 -7.8835489e-004  8.4127185e-004  1.0026667e+003
 -2.8473922e+003  9.5585329e+002  4.3982133e+000 -7.1023907e-001 -1.6416323e-004 -7.7124196e-004  8.2714332e-004  1.0133333e+003
 -2.8011696e+003  9.4788725e+002  4.3779295e+000 -7.2638754e-001 -1.7693505e-004 -7.5477945e-004  8.1388683e-004  1.0240000e+003
 -2.7551579e+003  9.3975247e+002  4.3575741e+000 -7.4213505e-001 -1.8928202e-004 -7.3893102e-004  8.0145714e-004  1.0346667e+003
 -2.7093577e+003  9.3145326e+002  4.3371553e+000 -7.5748036e-001 -2.0124120e-004 -7.2366295e-004  7.8981300e-004  1.0453333e+003
 -2.6637698e+003  9.2299389e+002  4.3166806e+000 -7.7243233e-001 -2.1284728e-004 -7.0894397e-004  7.7891686e-004  1.0560000e+003
 -2.6183947e+003  9.1437857e+002  4.2961565e+000 -7.8699434e-001 -2.2413281e-004 -6.9474499e-004  7.6873454e-004  1.0666667e+003
 -2.5732331e+003  9.0561147e+002  4.2755896e+000 -8.0117062e-001 -2.3512846e-004 -6.8103893e-004  7.5923497e-004  1.0773333e+003
 -2.5282854e+003  8.9669670e+002  4.2549882e+000 -8.1496412e-001 -2.4586323e-004 -6.6780055e-004  7.5038997e-004  1.0880000e+003
 -2.4835519e+003  8.8763835e+002  4.2343578e+000 -8.2838013e-001 -2.5636462e-004 -6.5500628e-004  7.4217403e-004  1.0986667e+003
 -2.4390331e+003  8.7844043e+002  4.2137045e+000 -8.4142444e-001 -2.6665885e-004 -6.4263412e-004  7.3456412e-004  1.1093333e+003
 -2.3947292e+003  8.6910693e+002  4.1930350e+000 -8.5409920e-001 -2.7677098e-004 -6.3066346e-004  7.2753955e-004  1.1200000e+003
 -2.3506404e+003  8.5964177e+002  4.1723537e+000 -8.6641128e-001 -2.8672512e-004 -6.1907499e-004  7.2108181e-004  1.1306667e+003
 -2.3067668e+003  8.5004883e+002  4.1516694e+000 -8.7836334e-001 -2.9654452e-004 -6.0785061e-004  7.1517450e-004  1.1413333e+003
 -2.2631085e+003  8.4033193e+002  4.1309853e+000 -8.8996030e-001 -3.0625171e-004 -5.9697332e-004  7.0980315e-004  1.1520000e+003
 -2.2196656e+003  8.3049486e+002  4.1103079e+000 -9.0120832e-001 -3.1586869e-004 -5.8642713e-004  7.0495520e-004  1.1626667e+003
 -2.1764379e+003  8.2054133e+002  4.0896418e+000 -9.1211071e-001 -3.2541696e-004 -5.7619702e-004  7.0061991e-004  1.1733333e+003
 -2.1334255e+003  8.1047501e+002  4.0689918e+000 -9.2267160e-001 -3.3491775e-004 -5.6626879e-004  6.9678830e-004  1.1840000e+003
 -2.0906281e+003  8.0029954e+002  4.0483646e+000 -9.3289737e-001 -3.4439203e-004 -5.5662908e-004  6.9345309e-004  1.1946667e+003
 -2.0480455e+003  7.9001849e+002  4.0277637e+000 -9.4278951e-001 -3.5386072e-004 -5.4726526e-004  6.9060871e-004  1.2053333e+003
 -2.0056776e+003  7.7963539e+002  4.0071915e+000 -9.5235654e-001 -3.6334474e-004 -5.3816540e-004  6.8825127e-004  1.2160000e+003
 -1.9635240e+003  7.6915370e+002  3.9866540e+000 -9.6160239e-001 -3.7286520e-004 -5.2931821e-004  6.8637855e-004  1.2266667e+003
 -1.9215844e+003  7.5857684e+002  3.9661573e+000 -9.7052934e-001 -3.8244344e-004 -5.2071298e-004  6.8499000e-004  1.2373333e+003
 -1.8798583e+003  7.4790818e+002  3.9457022e+000 -9.7914470e-001 -3.9210124e-004 -5.1233955e-004  6.8408682e-004  1.2480000e+003
 -1.8383455e+003  7.3715104e+002  3.9252943e+000 -9.8745322e-001 -4.0186090e-004 -5.0418828e-004  6.8367195e-004  1.2586667e+003
 -1.7970453e+003  7.2630867e+002  3.9049375e+000 -9.9545675e-001 -4.1174543e-004 -4.9625001e-004  6.8375014e-004  1.2693333e+003
 -1.7559574e+003  7.1538431e+002  3.8846348e+000 -1.0031625e+000 -4.2177866e-004 -4.8851600e-004  6.8432804e-004  1.2800000e+003
 -1.7150811e+003  7.0438110e+002  3.8643899e+000 -1.0105744e+000 -4.3198543e-004 -4.8097794e-004  6.8541431e-004  1.2906667e+003
 -1.6744160e+003  6.9330220e+002  3.8442044e+000 -1.0176959e+000 -4.4239178e-004 -4.7362787e-004  6.8701968e-004  1.3013333e+003
 -1.6339613e+003  6.8215063e+002  3.8240854e+000 -1.0245335e+000 -4.5302515e-004 -4.6645820e-004  6.8915714e-004  1.3120000e+003
 -1.5937164e+003  6.7092944e+002  3.8040342e+000 -1.0310900e+000 -4.6391456e-004 -4.5946167e-004  6.9184211e-004  1.3226667e+003
 -1.5536806e+003  6.5964158e+002  3.7840534e+000 -1.0373716e+000 -4.7509095e-004 -4.5263129e-004  6.9509259e-004  1.3333333e+003
 -1.5138533e+003  6.4828998e+002  3.7641455e+000 -1.0433821e+000 -4.8658735e-004 -4.4596035e-004  6.9892944e-004  1.3440000e+003
 -1.4742336e+003  6.3687750e+002  3.7443131e+000 -1.0491261e+000 -4.9843929e-004 -4.3944241e-004  7.0337663e-004  1.3546667e+003
 -1.4348208e+003  6.2540698e+002  3.7245600e+000 -1.0546056e+000 -5.1068510e-004 -4.3307122e-004  7.0846154e-004  1.3653333e+003
 -1.3956142e+003  6.1388118e+002  3.7048877e+000 -1.0598292e+000 -5.2336634e-004 -4.2684077e-004  7.1421538e-004  1.3760000e+003
 -1.3566128e+003  6.0230285e+002  3.6852991e+000 -1.0647973e+000 -5.3652829e-004 -4.2074521e-004  7.2067359e-004  1.3866667e+003
 -1.3178158e+003  5.9067466e+002  3.6657953e+000 -1.0695166e+000 -5.5022046e-004 -4.1477884e-004  7.2787635e-004  1.3973333e+003
 -1.2792224e+003  5.7899924e+002  3.6463795e+000 -1.0739925e+000 -5.6449725e-004 -4.0893612e-004  7.3586920e-004  1.4080000e+003
 -1.2408317e+003  5.6727918e+002  3.6270524e+000 -1.0782279e+000 -5.7941865e-004 -4.0321159e-004  7.4470374e-004  1.4186667e+003
 -1.2026426e+003  5.5551700e+002  3.6078195e+000 -1.0822265e+000 -5.9505117e-004 -3.9759989e-004  7.5443848e-004  1.4293333e+003
 -1.1646544e+003  5.4371522e+002  3.5886785e+000 -1.0859927e+000 -6.1146878e-004 -3.9209572e-004  7.6513980e-004  1.4400000e+003
 -1.1268660e+003  5.3187629e+002  3.5696342e+000 -1.0895312e+000 -6.2875417e-004 -3.8669380e-004  7.7688318e-004  1.4506667e+003
 -1.0892765e+003  5.2000261e+002  3.5506862e+000 -1.0928430e+000 -6.4700019e-004 -3.8138886e-004  7.8975456e-004  1.4613333e+003
 -1.0518848e+003  5.0809657e+002  3.5318355e+000 -1.0959366e+000 -6.6631151e-004 -3.7617556e-004  8.0385212e-004  1.4720000e+003
 -1.0146899e+003  4.9616049e+002  3.5130855e+000 -1.0988132e+000 -6.8680679e-004 -3.7104850e-004  8.1928825e-004  1.4826667e+003
 -9.7769090e+002  4.8419663e+002  3.4944382e+000 -1.1014781e+000 -7.0862111e-004 -3.6600213e-004  8.3619213e-004  1.4933333e+003
 -9.4088666e+002  4.7220724e+002  3.4758909e+000 -1.1039347e+000 -7.3190912e-004 -3.6103072e-004  8.5471273e-004  1.5040000e+003
 -9.0427616e+002  4.6019453e+002  3.4574476e+000 -1.1061851e+000 -7.5684875e-004 -3.5612827e-004  8.7502263e-004  1.5146667e+003
 -8.6785829e+002  4.4816064e+002  3.4391106e+000 -1.1082361e+000 -7.8364597e-004 -3.5128844e-004  8.9732264e-004  1.5253333e+003
 -8.3163203e+002  4.3610769e+002  3.4208777e+000 -1.1100902e+000 -8.1254061e-004 -3.4650445e-004  9.2184771e-004  1.5360000e+003
 -7.9559627e+002  4.2403775e+002  3.4027505e+000 -1.1117513e+000 -8.4381375e-004 -3.4176892e-004  9.4887425e-004  1.5466667e+003
 -7.5974990e+002  4.1195286e+002  3.3847328e+000 -1.1132223e+000 -8.7779713e-004 -3.3707376e-004  9.7872956e-004  1.5573333e+003
 -7.2409183e+002  3.9985502e+002  3.3668229e+000 -1.1145071e+000 -9.1488522e-004 -3.3240993e-004  1.0118038e-003  1.5680000e+003
 -6.8862091e+002  3.8774618e+002  3.3490250e+000 -1.1156079e+000 -9.5555090e-004 -3.2776717e-004  1.0485660e-003  1.5786667e+003
 -6.5333603e+002  3.7562829e+002  3.3313342e+000 -1.1165307e+000 -1.0003661e-003 -3.2313371e-004  1.0895841e-003  1.5893333e+003
 -6.1823605e+002  3.6350321e+002  3.3137545e+000 -1.1172780e+000 -1.0500296e-003 -3.1849574e-004  1.1355531e-003  1.6000000e+003
 -5.8331984e+002  3.5137279e+002  3.2962835e+000 -1.1178533e+000 -1.1054036e-003 -3.1383681e-004  1.1873320e-003  1.6106667e+003
 -5.4858626e+002  3.3923884e+002  3.2789258e+000 -1.1182601e+000 -1.1675657e-003 -3.0913704e-004  1.2459950e-003  1.6213333e+003
 -5.1403414e+002  3.2710313e+002  3.2616813e+000 -1.1185002e+000 -1.2378800e-003 -3.0437183e-004  1.3129031e-003  1.6320000e+003
 -4.7966232e+002  3.1496742e+002  3.2445502e+000 -1.1185781e+000 -1.3180999e-003 -2.9951028e-004  1.3898067e-003  1.6426667e+003
 -4.4546963e+002  3.0283340e+002  3.2275295e+000 -1.1184965e+000 -1.4105171e-003 -2.9451263e-004  1.4789948e-003  1.6533333e+003
 -4.1145492e+002  2.9070277e+002  3.2106237e+000 -1.1182586e+000 -1.5181861e-003 -2.8932660e-004  1.5835197e-003  1.6640000e+003
 -3.7761700e+002  2.7857714e+002  3.1938310e+000 -1.1178681e+000 -1.6452710e-003 -2.8388166e-004  1.7075431e-003  1.6746667e+003
 -3.4395473e+002  2.6645814e+002  3.1771507e+000 -1.1173264e+000 -1.7975991e-003 -2.7807991e-004  1.8568903e-003  1.6853333e+003
 -3.1046690e+002  2.5434735e+002  3.1605851e+000 -1.1166382e+000 -1.9835840e-003 -2.7178084e-004  2.0399739e-003  1.6960000e+003
 -2.7715235e+002  2.4224630e+002  3.1441329e+000 -1.1158056e+000 -2.2158411e-003 -2.6477476e-004  2.2694082e-003  1.7066667e+003
 -2.4400990e+002  2.3015650e+002  3.1277955e+000 -1.1148329e+000 -2.5141838e-003 -2.5673340e-004  2.5650072e-003  1.7173333e+003
 -2.1103837e+002  2.1807944e+002  3.1115690e+000 -1.1137207e+000 -2.9116136e-003 -2.4711131e-004  2.9597748e-003  1.7280000e+003
 -1.7823662e+002  2.0601657e+002  3.0954553e+000 -1.1124733e+000 -3.4674860e-003 -2.3492927e-004  3.5130723e-003  1.7386667e+003
 -1.4560349e+002  1.9396931e+002  3.0794482e+000 -1.1110924e+000 -4.3003860e-003 -2.1823365e-004  4.3434989e-003  1.7493333e+003
 -1.1313789e+002  1.8193906e+002  3.0635509e+000 -1.1095810e+000 -5.6865974e-003 -1.9247858e-004  5.7273741e-003  1.7600000e+003
 -8.0838705e+001  1.6992719e+002  3.0477542e+000 -1.1079414e+000 -8.4530513e-003 -1.4407756e-004  8.4917392e-003  1.7706667e+003
 -4.8705046e+001  1.5793505e+002  3.0320323e+000 -1.1061756e+000 -1.6716242e-002 -5.5337101e-006  1.6753642e-002  1.7813333e+003
 -1.6929867e+001  1.4596711e+002  2.9800648e+000 -1.1035694e+000 -1.0208289e+001  1.6572841e-001  1.0209672e+001  1.7920000e+003
  1.3724601e+001  1.3405188e+002  2.8214421e+000 -1.0962148e+000 -2.9972243e+001  9.8390341e-001  2.9988426e+001  1.8026667e+003
  4.2315120e+001  1.2225530e+002  2.5926315e+000 -1.0813742e+000 -2.9957723e+001  1.4788417e+000  2.9994239e+001  1.8133333e+003
  6.8469790e+001  1.1065342e+002  2.3642777e+000 -1.0600009e+000 -2.9931401e+001  1.9713208e+000  2.9996284e+001  1.8240000e+003
  9.2194287e+001  9.9315622e+001  2.1365378e+000 -1.0321489e+000 -2.9896118e+001  2.4608862e+000  2.9997268e+001  1.8346667e+003
  1.1349592e+002  8.8310708e+001  1.9095596e+000 -9.9787596e-001 -2.9852605e+001  2.9474719e+000  2.9997797e+001  1.8453333e+003
  1.3238352e+002  7.7706844e+001  1.6834800e+000 -9.5723950e-001 -2.9801288e+001  3.4311547e+000  2.9998196e+001  1.8560000e+003
  1.4886734e+002  6.7571589e+001  1.4584323e+000 -9.1029770e-001 -2.9742339e+001  3.9116054e+000  2.9998493e+001  1.8666667e+003
  1.6295945e+002  5.7974055e+001  1.2346168e+000 -8.5670060e-001 -2.9658367e+001  4.5044659e+000  2.9998519e+001  1.8773333e+003
  1.7467484e+002  4.8991546e+001  1.0123970e+000 -7.9526487e-001 -2.9521399e+001  5.3270444e+000  2.9998210e+001  1.8880000e+003
  1.8403302e+002  4.0714017e+001  7.9224366e-001 -7.2479958e-001 -2.9335606e+001  6.2661414e+000  2.9997408e+001  1.8986667e+003
  1.9105812e+002  3.3239737e+001  5.7455785e-001 -6.4493900e-001 -2.9117767e+001  7.2040795e+000  2.9995756e+001  1.9093333e+003
  1.9577834e+002  2.6668529e+001  3.5969234e-001 -5.5575282e-001 -2.8865380e+001  8.1380587e+000  2.9990673e+001  1.9200000e+003
  1.9825951e+002  2.1088645e+001  1.5435117e-001 -4.5936622e-001 -2.6799014e+001  8.5012522e+000  2.8115131e+001  1.9306667e+003
  1.9910874e+002  1.6396368e+001  5.3211221e-002 -3.8993322e-001 -1.8032322e-002  6.3570729e-003  1.9157817e-002  1.9413333e+003
  1.9939525e+002  1.2286849e+001  4.8347678e-002 -3.5067508e-001 -1.0228788e-002  3.9883817e-003  1.1016430e-002  1.9520000e+003
